1959;56060287;Bombus jonellus;èmelák drobnı;Blanokøídlí;Vojtìch Oldøich;20230627;20230627;12:36;9336393;ka;7046;Javoøí Pila;-830493.14;-1152614.84;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;dìlnice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;4;20230702
1960;56060285;Bombus jonellus;èmelák drobnı;Blanokøídlí;Vojtìch Oldøich;20230627;20230627;12:15;9336392;bs;7046;Filipova Hu;-831352.16;-1154648.56;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;5;0;dìlnice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;3;20230702
1961;56060283;Bombus jonellus;èmelák drobnı;Blanokøídlí;Vojtìch Oldøich;20230627;20230627;09:54;9336391;br;7046;Filipova Hu;-827731.09;-1156631.48;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;dìlnice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;3;20230702
1962;56060280;Bombus jonellus;èmelák drobnı;Blanokøídlí;Vojtìch Oldøich;20230626;20230626;12:00;9336390;jp;6946;Prášily;-831174.95;-1148403.22;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;;0;dìlnice;1-10;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;3;20230702
1963;56059436;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Ohryzek Jiøí;20230630;20230630;;9335250;Dolní Beèva, Kamenné, slunná stráò asi 650 m n.m.;6575;Dolní Beèva;-478433.1;-1142188.59;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Na kvìtech chrastavce s mnostvím jeho pylu.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20230701;20230630;1115
1964;56056232;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Koïousek Václav;20230628;20230628;;9331879;Fialník - velká louka;5357;Louèky u Turnova;-678391.08;-992324.75;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230629
1965;56055756;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Koïousek Václav;20230628;20230628;;9331878;PP Podlouèky - horní louka;5357;Louèky u Turnova;-678995.88;-992488.59;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230629
1966;56055504;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Koïousek Václav;20230628;20230628;;9331869;PP Podlouèky - centrální louka;5357;Klokoèí u Turnova;-679569.32;-992314.33;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;Louka posekaná a na dvì miniaturní plošky. Nejsilnìjší populace pìtiprstky v oblasti zlikvidovaná pøed vysemením a bude to mít drsnı dopad i na populace motılù, protoe v centrální èásti Podlouèek takhle vypadají všechny louky a není tam dost neposeèenıch ploch. Populace téhle pískorypky to skoro s jistotou tak nezvládne.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230629
1967;56053121;Scolia sexmaculata;ahalka šestiskvrnná;Blanokøídlí;Facebook Uivatel;20230626;20230626;;9328587;Hostín u Vojkovic;5752;Hostín u Vojkovic;-741277.28;-1019684.76;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;100;20230627;20230626;25501
1968;56051270;Andrena florea;pískorypka posedová;Blanokøídlí;Vojtìch Oldøich;20230623;20230623;12:21;9325455;Chlum u Tøebonì;7055;Chlum u Tøebonì;-724414.98;-1171434.02;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;11-100;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;16;20230625;20230624;11815
1969;56031927;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Facebook Uivatel;20230618;20230618;;9316027;Raspenava;5156;Raspenava;-680603.62;-960692.15;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230620
1970;56025405;Formica picea;mravenec rašelinnı;Blanokøídlí;Machaè Ondøej;20230613;20230613;;9307003;PR Strádovka, CHKO elezné hory;6160;Rohozná u Trhové Kamenice;-648238.69;-1085841.62;MACHAÈ O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;hnízda;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Machaè Ondøej;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;50;20230615
1971;56025195;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Ohryzek Jiøí;20230614;20230614;;9306796;Prasklice, NPP Køéby, Vinohrady;6769;Prasklice;-555459.3;-1155110;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Na chrastavci.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;4;20230615;20230614;1115
1972;56009779;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Ohryzek Jiøí;20230611;20230611;;9302760;Holešov, Dobrotice, Hrubé louky;6671;Dobrotice;-522506.69;-1151960.39;OHRYZEK J. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;Teplé louky s hojnım chrastavcem.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Ohryzek Jiøí;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20230613;20230612;1115
1973;56003173;Chalicodoma parietina;maltáøka zední;Blanokøídlí;Jakubíková Lada;20230607;20230607;;9295560;PR Svatı kopeèek - ochranné pásmo;7165;Mikulov na Moravì;-599412.21;-1203818.68;JAKUBÍKOVÁ L. (2023) Terénní zápisky - náhodná pozorování.;0;5;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Jakubíková Lada;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;;10;20230608;20230607;28527
1974;56002157;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Halík Michal;20230604;20230604;;9292550;Zvánovice;6054;Zvánovice;-719006.79;-1063246.18;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;50;20230606
1975;56002140;Formica picea;mravenec rašelinnı;Blanokøídlí;Blaková Zuzana;20230603;20230603;;9292639;PP Veskı mlın;6441;Pleš;-881526.69;-1084236.82;BLAKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;dìlnice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Blaková Zuzana;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;8;20230606
1976;56002139;Formica picea;mravenec rašelinnı;Blanokøídlí;Blaková Zuzana;20230603;20230603;;9292638;PP Veskı mlın;6441;Pleš;-881488.06;-1084241.08;BLAKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;hnízda;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Blaková Zuzana;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;7;20230606
1977;56001993;Formica picea;mravenec rašelinnı;Blanokøídlí;Blaková Zuzana;20230526;20230526;;9292631;Lesná, Silnice bez názvu;6240;Èeská Ves u Lesné;-888500.01;-1062791.41;BLAKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;dìlnice;;;;0;v bultu rašeliníku;;;;Mobilní sbìr dat;ND - Databáze BioLog;Blaková Zuzana;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;16;20230606
1978;55992995;Bombus muscorum;èmelák mechovı;Blanokøídlí;Køivan Václav;20230525;20230525;;9281435;Rajchéøov;7057;Rajchéøov;-703495.55;-1175220.94;KØIVAN V. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;O;;CR;;;;8;20230531
1979;55986865;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20230525;20230525;;9272193;Nová Lhota;7171;Nová Lhota u Veselí nad Moravou;-530317.61;-1204909.57;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;hnízda;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku. Plus nìkolik jedincù zalétávajících do hnízda.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;50;20230526
1980;55986773;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20220605;20220605;;9272168;Roudnice nad Labem;5551;Roudnice nad Labem;-748644.39;-1004532.04;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;200;20230526
1981;55986367;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20230423;20230423;;9272233;Chorušice;5654;Zahájí u Chorušic;-721126.96;-1013718.94;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku. Determinoval Petr Bogush.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;100;20230526;20230603;25501
1982;55985888;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20210515;20210515;;9272130;Úvaly - Tuklaty;5954;Tuklaty;-718170.15;-1046719.3;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;100;20230526;20230525;25501
1983;55985831;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20220605;20220605;;9272169;Dobøichovice;6051;Dobøichovice;-755368.06;-1059423.66;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;200;20230526
1984;55985830;Andrena agilissima;pískorypka modrolesklá;Blanokøídlí;Facebook Uivatel;20190615;20190615;;9272167;Jevany;6054;Jevany;-716928.28;-1059528.61;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku. Determinoval Petr Bogush. Pøesné datum nebylo specifikováno.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;100;20230526
1985;55985683;Andrena vaga;pískorypka potulná;Blanokøídlí;Facebook Uivatel;20230426;20230426;;9271894;Èeské Budìjovice - Nové Hodìjovice;7053;Èeské Budìjovice 6;-754194.41;-1168836.43;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Ze skupiny Urèování bezobratlıch na Facebooku.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;200;20230526;20230603;25501
1986;55977007;Liometopum microcephalum;mravenec luní;Blanokøídlí;David Hauck;20230522;20230522;;9265352;Nosislav, Silnice bez názvu;6965;Pøísnotice;-599428.56;-1181503.73;HAUCK D. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;kolonie;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hauck David;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;1;20230523;20230522;2133
1987;55976825;Liometopum microcephalum;mravenec luní;Blanokøídlí;David Hauck;20230522;20230522;;9265165;Uherèice;7065;Uherèice u Hustopeèí;-597890.61;-1185439.13;HAUCK D. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;kolonie;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hauck David;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;16;20230523;20230522;2133
1988;55961772;Bombus jonellus;èmelák drobnı;Blanokøídlí;Vojtìch Oldøich;20230510;20230510;08:34;9247019;Stránı;7047;Horní Svìtlé Hory;-817533.24;-1160857.34;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;5;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;23;20230511;20230510;11815
1989;55958931;Andrena potentillae;pískorypka mochnová;Blanokøídlí;Brodeckı Pavel;20230504;20230504;;9244182;abonosy;5956;abonosy;-700636.05;-1053881.38;BRODECKİ P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;øádovì niší desítky;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Brodeckı Pavel;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;10;20230509;20230508;24999
1990;55956684;Osmia cornuta;zednice rohatá;Blanokøídlí;Prášek Václav;20230504;20230504;;9239540;Kvìtná, Brno - Pisárky;6865;Pisárky;-600507.42;-1160587.15;PRÁŠEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Prášek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230506;20230505;1994
1991;55941388;Osmia cornuta;zednice rohatá;Blanokøídlí;Prášek Václav;20230501;20230501;;9235327;Purkyòova;6765;Královo Pole;-599417.52;-1157980.31;PRÁŠEK V. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Prášek Václav;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;1;20230503;20230502;1994
1992;55941170;Andrena vaga;pískorypka potulná;Blanokøídlí;Koïousek Václav;20230422;20230422;;9235212;PP Hlaváèková stráò;5752;Zlonèice;-745427.33;-1028494.37;KOÏOUSEK V. (2023) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;1-10;;;0;Poletující jedinci a hnízda.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Koïousek Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;30;20230503;20230502;25501
1993;55924930;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20230423;20230423;17:44;9222941;Drustevní ochoz, balkon panelového domu;5952;Michle;-741383.69;-1046705.97;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;1-10;;;0;Nìkolik jedincù pravidelnì navštìvuje hnízdní 'budku' na balkonì;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230424;20230426;25207
1994;55923634;Myrmilla calva;kodulka hlavatá;Blanokøídlí;Konvièka Ondøej;20230422;20230422;;9221317;Javorník;7171;Javorník nad Velièkou;-534482.71;-1204076.41;KONVIÈKA O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Konvièka Ondøej;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;4;20230423;20230422;12559
1995;54861392;Ancistrocerus parietum;hrnèíøka okenní;Blanokøídlí;Hrouzek Martin;20230410;20230410;;9211359;Uherské Hradištì, Revoluèní;6970;Uherské Hradištì;-538014.28;-1181208;HROUZEK M. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;samice;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;8;20230416;20230415;11977
1996;54861391;Osmia cornuta;zednice rohatá;Blanokøídlí;Hrouzek Martin;20230410;20230410;;9211359;Uherské Hradištì, Revoluèní;6970;Uherské Hradištì;-538014.28;-1181208;HROUZEK M. (2023) Terénní zápisky - náhodná pozorování.;0;20;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20230416;20230415;11977
1997;54840946;Tenthredo vespiformis;;Blanokøídlí;Hrouzek Martin;20210522;20210522;14:00;8255480;Mikulov;7166;Mikulov na Moravì;-597611.98;-1202575.84;HROUZEK M. (2022) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;0;Det. Andreas Taeger;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;32;20230410;20230409;11977
1998;54830762;Liometopum microcephalum;mravenec luní;Blanokøídlí;Krása Antonín;20230401;20230401;;9004880;Pøísnotice, 381;7065;Nosislav;-597926.13;-1184255.2;KRÁSA A. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;kolonie;;;;0;na dubu u aktivní, vedle na jilmu jen minimálnì;;;;Mobilní sbìr dat;ND - Databáze BioLog;Krása Antonín;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;2;20230402;20230401;1602
1999;54829177;Osmia cornuta;zednice rohatá;Blanokøídlí;Zdenìk Maèát, Antonín Reiter;20230321;20230321;;8994636;Vrbovec - Vrboveckı rybník;7262;Vrbovec;-637346.71;-1201716.93;MAÈÁT Z. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Maèát Zdenìk;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;6;20230331;20230330;10059
2000;54814382;Osmia cornuta;zednice rohatá;Blanokøídlí;Dedek Pavel;20230323;20230323;;8993639;Mikulov, Mušlov;7266;Mikulov na Moravì;-597715.76;-1205954.89;DEDEK P. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Dedek Pavel;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20230324;20230323;1671
2001;54813472;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20230322;20230322;08:25;8992260;Drustevní ochoz, balkon panelového domu;5952;Michle;-741379.17;-1046695.11;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;11-100;;;0;Minimálnì 30 jedincù, hromadné páøení a pronikání do hnízdní budky;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;9;20230323;20230324;25207
2002;54812680;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20210423;20210423;;8991081;Drustevní ochoz, balkon panelového domu;5952;Michle;-741383.61;-1046711.01;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230322
2003;54812603;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20230319;20230319;;8990981;Drustevní ochoz, balkon panelového domu;5952;Michle;-741382.8;-1046710.74;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;1-10;;;0;nìkolik jedincù zaèalo navštìvovat hnízdní budku, v ní pravidelnì budují hnízda, ji minimálnì 3. sezonu takto zaèátkem jara;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230322;20230321;25207
2004;54812555;Osmia cornuta;zednice rohatá;Blanokøídlí;Funk Andrej;20220322;20220322;;8990946;Drustevní ochoz, balkon panelového domu;5952;Michle;-741382.95;-1046711.88;FUNK A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;imaga;11-100;;;0;kolem 10-20 jedincù, páøení i budování hnízd;;;;Mobilní sbìr dat;ND - Databáze BioLog;Funk Andrej;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;10;20230322
2005;54809947;Osmia cornuta;zednice rohatá;Blanokøídlí;Hrouzek Martin;20230320;20230320;15:00;8989477;Popovice;6971;Popovice u Uherského Hradištì;-532806.45;-1184181.25;HROUZEK M. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;8;20230321;20230320;11977
2006;54807068;Osmia cornuta;zednice rohatá;Blanokøídlí;Hrouzek Martin;20230310;20230310;11:00;8983953;Uherskı Ostroh, Svobodova;7070;Ostroské Pøedmìstí;-542876.1;-1189770.7;HROUZEK M. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Hrouzek Martin;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;4;20230315;20230314;11977
2007;54799434;Bombus wurflenii;èmelák širokolebı;Blanokøídlí;Mazalová Monika;20210825;20210825;;8975125;lanovka Èeròava-Šerák;5868;Horní Lipová;-551505.96;-1055022.86;RNDr. Marek Banaš, Ph.D. (2022) Zpráva z biologického prùzkumu území navreného zámìru: Vımìna technologie LD Èeròava - Šerák, terénní zápisky.;0;;0;jedinci;1-10;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Banaš Marek;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;210;20230303
2008;54799414;Bombus jonellus;èmelák drobnı;Blanokøídlí;Mazalová Monika;20210825;20210825;;8975112;lanovka Èeròava-Šerák;5868;Ostruná;-551199.55;-1054994.36;RNDr. Marek Banaš, Ph.D. (2022) Zpráva z biologického prùzkumu území navreného zámìru: Vımìna technologie LD Èeròava - Šerák, terénní zápisky.;0;;0;jedinci;1-10;;;0;na borùvèí;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Banaš Marek;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;0;20230303
2009;54799413;Bombus jonellus;èmelák drobnı;Blanokøídlí;Mazalová Monika;20210825;20210825;;8975109;lanovka Èeròava-Šerák;5868;Ostruná;-550998.02;-1054933.85;RNDr. Marek Banaš, Ph.D. (2022) Zpráva z biologického prùzkumu území navreného zámìru: Vımìna technologie LD Èeròava - Šerák, terénní zápisky.;0;;0;jedinci;1-10;;;0;na borùvèí;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Banaš Marek;0;vìrohodnı záznam;;Návrh validace;;O;;VU;;;;0;20230303
2010;54798411;Lithurgus cornutus;drvnice rohatá;Blanokøídlí;Pøidal Antonín;20120829;20120829;;5924079;Sedlec u Mikulova, Slanisko u Nesytu;7266;Sedlec u Mikulova;-596562.14;-1207875.03;PØIDAL A. (2014) New and interesting records of bees from Moravia and Slovakia with remarks to the Czech and Slovak checklist of bees (Hymenoptera: Apoidea: Apiformes). Klapalekiana. 50, 1-2. 73-83.;0;1;0;samci;;;;0;;on Centaurea jacea;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;0;vìrohodnı záznam;;Návrh validace;;;;CR;;souøadnice;;25;20230301
2011;54714135;Nomada rufipes;nomáda rudonohá;Blanokøídlí;Kozel Petr, Helclová Michaela, Ambroová Lucie, Perlík Michal, Bezdìk Aleš, Kadlec Jan, Walter Jan;20220801;20220801;;8955157;PR Zubøí;6260;Trhová Kamenice;-649465.96;-1090078.82;Kozel P. (2023) Entomologická exkurze PøF JU 2022 (nálezy).;0;2;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Kozel Petr;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;1;20230201
2012;54714128;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Kozel Petr, Helclová Michaela, Ambroová Lucie, Perlík Michal, Bezdìk Aleš, Kadlec Jan, Walter Jan;20220801;20220801;;8955157;PR Zubøí;6260;Trhová Kamenice;-649465.96;-1090078.82;Kozel P. (2023) Entomologická exkurze PøF JU 2022 (nálezy).;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Kozel Petr;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;;1;20230201
2013;54713960;Stenodynerus chevrieranus;hrnèíøka dubìnková;Blanokøídlí;Kozel Petr, Grygarová Veronika, Ambroová Lucie, Bezdìk Aleš, Kadlec Jan, Walter Jan, Perlík Michal;20220803;20220803;;8955153;PP Na Plachtì;5861;Novı Hradec Králové;-639327.24;-1045008.97;Kozel P. (2023) Entomologická exkurze PøF JU 2022 (nálezy).;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Kozel Petr;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;1;20230201
2014;54674644;Stenodynerus chevrieranus;hrnèíøka dubìnková;Blanokøídlí;Chochel Martin;20220101;20221231;;1001502;PR Prokopské údolí;5952;Jinonice;-747638;-1047653;Martin Chochel (2022) Prùzkum - PR Prokopské údolí.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Chochel Martin;0;;;;;;;VU;;;286;939;20230116
2015;54674643;Stenodynerus chevrieranus;hrnèíøka dubìnková;Blanokøídlí;Chochel Martin;20220101;20221231;;1001502;PR Prokopské údolí;5952;Jinonice;-747638;-1047653;Martin Chochel (2022) Prùzkum - PR Prokopské údolí.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Chochel Martin;0;;;;;;;VU;;;286;939;20230116
2016;54674612;Paracharactus gracilicornis;;Blanokøídlí;Chochel Martin;20220101;20221231;;1001502;PR Prokopské údolí;5952;Jinonice;-747638;-1047653;Martin Chochel (2022) Prùzkum - PR Prokopské údolí.;0;;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Chochel Martin;0;;;;;;;EN;;;286;939;20230116
